cas number,iso-SMILES,canonical-SMILES
53981-69-4,CC(=O)C1=NC=CN1,CC(=O)C1=NC=CN1
153334-29-3,CC(=O)C1=NC=NN1,CC(=O)C1=NC=NN1
77311-07-0,CC(=O)C1=NC=CO1,CC(=O)C1=NC=CO1
859046-10-9,CC(=O)C1=COC=N1,CC(=O)C1=COC=N1
1122-62-9,CC(=O)C1=CC=CC=N1,CC(=O)C1=CC=CC=N1
22047-25-2,CC(=O)C1=NC=CN=C1,CC(=O)C1=NC=CN=C1
39870-05-8,CC(=O)C1=NC=NC=C1,CC(=O)C1=NC=NC=C1
53342-27-1,CC(=O)C1=NC=CC=N1,CC(=O)C1=NC=CC=N1
2524-90-5,CC1=CN=C(N1)C(=O)C,CC1=CN=C(N1)C(=O)C
85692-37-1,CC(=O)C1=NC=CN1C,CC(=O)C1=NC=CN1C
90892-97-0,CC1=COC(=N1)C(=O)C,CC1=COC(=N1)C(=O)C
106535-28-8,CC(=O)C1=NC=NN1C,CC(=O)C1=NC=NN1C
861334-81-8,CC1=NC(=NO1)C(=O)C,CC1=NC(=NO1)C(=O)C
24295-03-2,CC(=O)C1=NC=CS1,CC(=O)C1=NC=CS1
38205-66-2,CC(=O)C1=CSC=N1,CC(=O)C1=CSC=N1
29926-41-8,CC(=O)C1=NCCS1,CC(=O)C1=NCCS1
6940-57-4,CC1=NC(=CC=C1)C(=O)C,CC1=NC(=CC=C1)C(=O)C
3238-55-9,CCC(=O)C1=CC=CC=N1,CCC(=O)C1=CC=CC=N1
59576-26-0,CC1=CC(=NC=C1)C(=O)C,CC1=CC(=NC=C1)C(=O)C
5308-63-4,CC1=CN=C(C=C1)C(=O)C,CC1=CN=C(C=C1)C(=O)C
85279-30-7,CC1=C(N=CC=C1)C(=O)C,CC1=C(N=CC=C1)C(=O)C
22047-27-4,CC1=CN=C(C=N1)C(=O)C,CC1=CN=C(C=N1)C(=O)C
23787-80-6,CC1=NC=CN=C1C(=O)C,CC1=NC=CN=C1C(=O)C
13210-25-8,CC(=O)C1=C(C=CC=N1)N,CC(=O)C1=C(C=CC=N1)N
67860-38-2,CC1=NC=CC(=N1)C(=O)C,CC1=NC=CC(=N1)C(=O)C
67073-96-5,CC1=CC(=NC=N1)C(=O)C,CC1=CC(=NC=N1)C(=O)C
122372-22-9,CC1=CN=C(N=C1)C(=O)C,CC1=CN=C(N=C1)C(=O)C
51460-32-3,CC(=O)C1=NC=C(C=C1)N,CC(=O)C1=NC=C(C=C1)N
106157-82-8,CC(=O)C1=NC(=NC=C1)N,CC(=O)C1=NC(=NC=C1)N
13210-29-2,CC(=O)C1=C(C=CC=N1)O,CC(=O)C1=C(C=CC=N1)O
121246-93-3,CC(=O)C1=NC=CN=C1N,CC(=O)C1=NC=CN=C1N
501009-05-8,CC(=O)C1=NC(=CC=C1)F,CC(=O)C1=NC(=CC=C1)F
87674-20-2,CC(=O)C1=C(C=CC=N1)F,CC(=O)C1=C(C=CC=N1)F
915720-54-6,CC(=O)C1=NC=C(C=C1)F,CC(=O)C1=NC=C(C=C1)F
23000-12-6,CC1=C(N=C(O1)C)C(=O)C,CC1=C(N=C(O1)C)C(=O)C
898759-12-1,CC(C)C(=O)C1=NC=CO1,CC(C)C(=O)C1=NC=CO1
905587-44-2,CC(=O)C1=NC=C(C=N1)F,CC(=O)C1=NC=C(C=N1)F
43039-98-1,CCC(=O)C1=NC=CS1,CCC(=O)C1=NC=CS1
59303-17-2,CC1=CN=C(S1)C(=O)C,CC1=CN=C(S1)C(=O)C
23002-78-0,CC1=NC(=CS1)C(=O)C,CC1=NC(=CS1)C(=O)C
7533-07-5,CC1=CSC(=N1)C(=O)C,CC1=CSC(=N1)C(=O)C
101258-16-6,CC(=O)C1=CSC(=N1)N,CC(=O)C1=CSC(=N1)N
1216314-67-8,C1=C(N=CO1)C(=O)CCl,C1=C(N=CO1)C(=O)CCl
37398-49-5,CC(=O)C1=NC=CC(=C1)C#N,CC(=O)C1=NC=CC(=C1)C#N
54123-21-6,C1=CC=NC(=C1)C(=O)CC#N,C1=CC=NC(=C1)C(=O)CC#N
57276-28-5,C1CC1C(=O)C2=CC=CC=N2,C1CC1C(=O)C2=CC=CC=N2
59576-30-6,CC(C)C(=O)C1=CC=CC=N1,CC(C)C(=O)C1=CC=CC=N1
22971-32-0,CCCC(=O)C1=CC=CC=N1,CCCC(=O)C1=CC=CC=N1
165126-71-6,CCC(=O)C1=CC=CC(=N1)C,CCC(=O)C1=CC=CC(=N1)C
32974-92-8,CCC1=NC=CN=C1C(=O)C,CCC1=NC=CN=C1C(=O)C
54300-08-2,CC1=CN=C(C(=N1)C)C(=O)C,CC1=CN=C(C(=N1)C)C(=O)C
54300-09-3,CC1=CN=C(C(=N1)C(=O)C)C,CC1=CN=C(C(=N1)C(=O)C)C
325796-84-7,CC(=O)C1=NC=C(C=C1)OC,CC(=O)C1=NC=C(C=C1)OC
21190-93-2,CC(=O)C1=NC(=CC=C1)OC,CC(=O)C1=NC(=CC=C1)OC
105729-06-4,COCC(=O)C1=CC=CC=N1,COCC(=O)C1=CC=CC=N1
59576-28-2,CC(=O)C1=NC=CC(=C1)OC,CC(=O)C1=NC=CC(=C1)OC
379227-03-9,CC(=O)C1=C(C=CC=N1)OC,CC(=O)C1=C(C=CC=N1)OC
898759-14-3,CC(C)(C)C(=O)C1=NC=CO1,CC(C)(C)C(=O)C1=NC=CO1
94952-46-2,CC(=O)C1=NC=C(C=C1)Cl,CC(=O)C1=NC=C(C=C1)Cl
152356-57-5,CC(=O)C1=NC(=CC=C1)Cl,CC(=O)C1=NC(=CC=C1)Cl
60159-37-7,CC(=O)C1=NC=CC(=C1)Cl,CC(=O)C1=NC=CC(=C1)Cl
131109-75-6,CC(=O)C1=C(C=CC=N1)Cl,CC(=O)C1=C(C=CC=N1)Cl
40353-62-6,CC1=C(N=C(S1)N)C(=O)C,CC1=C(N=C(S1)N)C(=O)C
160252-31-3,CC(=O)C1=CN=C(C=N1)Cl,CC(=O)C1=CN=C(C=N1)Cl
121246-90-0,CC(=O)C1=NC=CN=C1Cl,CC(=O)C1=NC=CN=C1Cl
210295-81-1,CC(=O)C1=CC(=NC=N1)Cl,CC(=O)C1=CC(=NC=N1)Cl
80459-00-3,C1=CC=NC(=C1)C(=O)C(F)F,C1=CC=NC(=C1)C(=O)C(F)F
1075756-90-9,CC(=O)C1=C(C=C(C=N1)F)F,CC(=O)C1=C(C=C(C=N1)F)F
939-70-8,CC(=O)C1=NC2=CC=CC=C2N1,CC(=O)C1=NC2=CC=CC=C2N1
602313-68-8,CC(=O)C1=CN2C=CC=CC2=N1,CC(=O)C1=CN2C=CC=CC2=N1
1314916-37-4,CCC(=O)C1=NC=CN1.Cl,CCC(=O)C1=NC=CN1.Cl
122433-29-8,CC(=O)C1=NC2=CC=CC=C2O1,CC(=O)C1=NC2=CC=CC=C2O1
1129-30-2,CC(=O)C1=NC(=CC=C1)C(=O)C,CC(=O)C1=NC(=CC=C1)C(=O)C
40614-52-6,CC(=O)CC(=O)C1=CC=CC=N1,CC(=O)CC(=O)C1=CC=CC=N1
6952-53-0,CC(C)CC(=O)C1=CC=CC=N1,CC(C)CC(=O)C1=CC=CC=N1
7137-97-5,CCCCC(=O)C1=CC=CC=N1,CCCCC(=O)C1=CC=CC=N1
31595-32-1,CC(C)(C)C(=O)C1=CC=CC=N1,CC(C)(C)C(=O)C1=CC=CC=N1
137853-21-5,CC(C)C1=CN=C(C=C1)C(=O)C,CC(C)C1=CN=C(C=C1)C(=O)C
89942-59-6,CC(=O)C1=C(C=CC=N1)C(=O)O,CC(=O)C1=C(C=CC=N1)C(=O)O
31557-75-2,CC(=O)C1=NC=C(C=C1)[N+](=O)[O-],CC(=O)C1=NC=C(C=C1)[N+](=O)[O-]
496863-48-0,CC(=O)C1=NC(=NC=C1)SC,CC(=O)C1=NC(=NC=C1)SC
1095824-76-2,CC(=O)C1=NC=C(S1)C(=O)O,CC(=O)C1=NC=C(S1)C(=O)O
1011-47-8,CC(=O)C1=NC2=CC=CC=C2C=C1,CC(=O)C1=NC2=CC=CC=C2C=C1
91544-03-5,CC(=O)C1=CC2=CC=CC=C2C=N1,CC(=O)C1=CC2=CC=CC=C2C=N1
58022-21-2,CC(=O)C1=NC=CC2=CC=CC=C21,CC(=O)C1=NC=CC2=CC=CC=C21
73150-67-1,C1=C(N=C(S1)N)C(=O)C(=O)O,C1=C(N=C(S1)N)C(=O)C(=O)O
38353-02-5,C1=CC=C(C=C1)C(=O)C2=NC=CN2,C1=CC=C(C=C1)C(=O)C2=NC=CN2
25594-62-1,CC(=O)C1=NC2=CC=CC=C2N=C1,CC(=O)C1=NC2=CC=CC=C2N=C1
93560-49-7,C1=CC=NC(=C1)C(=O)C2=CC=CO2,C1=CC=NC(=C1)C(=O)C2=CC=CO2
174150-58-4,C1=CC=C(C=C1)C(=O)C2=NC=CO2,C1=CC=C(C=C1)C(=O)C2=NC=CO2
1256824-17-5,CC(=O)C1=C(C=C(C=N1)Cl)F,CC(=O)C1=C(C=C(C=N1)Cl)F
942-25-6,CC(=O)C1=NC2=CC=CC=C2N1C,CC(=O)C1=NC2=CC=CC=C2N1C
33284-17-2,C1=CC=NC(=C1)C(=O)C(F)(F)F,C1=CC=NC(=C1)C(=O)C(F)(F)F
157592-43-3,C1CCC(C1)C(=O)C2=CC=CC=N2,C1CCC(C1)C(=O)C2=CC=CC=N2
123367-25-9,CN(C)/C=C/C(=O)C1=CC=CC=N1,CN(C)C=CC(=O)C1=CC=CC=N1
1629-78-3,CC(=O)C1=NC2=CC=CC=C2S1,CC(=O)C1=NC2=CC=CC=C2S1
42203-03-2,CCCCCC(=O)C1=CC=CC=N1,CCCCCC(=O)C1=CC=CC=N1
62366-56-7,CN1C=CN=C1C(=O)C(F)(F)F,CN1C=CN=C1C(=O)C(F)(F)F
177407-11-3,CC(=O)C1=NC2=C(N1)C=C(C=C2)F,CC(=O)C1=NC2=C(N1)C=C(C=C2)F
5768-27-4,C1=CC=NC(=C1)C(=O)CCC(=O)O,C1=CC=NC(=C1)C(=O)CCC(=O)O
55104-63-7,CCOC(=O)C(=O)C1=CC=CC=N1,CCOC(=O)C(=O)C1=CC=CC=N1
138715-82-9,CC(=O)C1=NC=CC(=C1)C(=O)OC,CC(=O)C1=NC=CC(=C1)C(=O)OC
75418-74-5,COC(=O)CC(=O)C1=CC=CC=N1,COC(=O)CC(=O)C1=CC=CC=N1
1198166-03-8,CC(C)OC1=CN=C(C=C1)C(=O)C,CC(C)OC1=CN=C(C=C1)C(=O)C
1107053-87-1,C1=CC(=NC=C1Cl)C(=O)CC#N,C1=CC(=NC=C1Cl)C(=O)CC#N
912848-91-0,CN(C)/C=C/C(=O)C1=NC=CS1,CN(C)C=CC(=O)C1=NC=CS1
91-02-1,C1=CC=C(C=C1)C(=O)C2=CC=CC=N2,C1=CC=C(C=C1)C(=O)C2=CC=CC=N2
19437-26-4,C1=CC=NC(=C1)C(=O)C2=CC=CC=N2,C1=CC=NC(=C1)C(=O)C2=CC=CC=N2
56970-91-3,C1=CC=NC(=C1)C(=O)C2=CN=CC=C2,C1=CC=NC(=C1)C(=O)C2=CN=CC=C2
56970-92-4,C1=CC=NC(=C1)C(=O)C2=CC=NC=C2,C1=CC=NC(=C1)C(=O)C2=CC=NC=C2
76275-87-1,CC(=O)C1=NC(=CS1)C(=O)OC,CC(=O)C1=NC(=CS1)C(=O)OC
116997-22-9,CC1=CC=C(C=C1)C(=O)C2=NC=CN2,CC1=CC=C(C=C1)C(=O)C2=NC=CN2
22059-64-9,CC1=NC2=CC=CC=C2N=C1C(=O)C,CC1=NC2=CC=CC=C2N=C1C(=O)C
248274-16-0,CC(=O)C1=NC=C(C=C1)C(F)(F)F,CC(=O)C1=NC=C(C=C1)C(F)(F)F
145947-94-0,CC(=O)C1=NC=CC(=C1)C(F)(F)F,CC(=O)C1=NC=CC(=C1)C(F)(F)F
944904-58-9,CC(=O)C1=NC(=CC=C1)C(F)(F)F,CC(=O)C1=NC(=CC=C1)C(F)(F)F
749257-78-1,CC(=O)C1=C(C=CC=N1)C(F)(F)F,CC(=O)C1=C(C=CC=N1)C(F)(F)F
7210-75-5,C1=CC=C(C=C1)C(=O)C2=NC=CS2,C1=CC=C(C=C1)C(=O)C2=NC=CS2
6602-63-7,C1=CC=NC(=C1)C(=O)C2=CC=CS2,C1=CC=NC(=C1)C(=O)C2=CC=CS2
6602-64-8,C1CCC(CC1)C(=O)C2=CC=CC=N2,C1CCC(CC1)C(=O)C2=CC=CC=N2
141454-65-1,CC(=O)C1=C(C=C(C=N1)Cl)Cl,CC(=O)C1=C(C=C(C=N1)Cl)Cl
915920-84-2,C1=CC(=CC=C1C(=O)C2=NC=CN2)F,C1=CC(=CC=C1C(=O)C2=NC=CN2)F
62366-40-9,CN1C=CN=C1C(=O)C2=NC=CN2C,CN1C=CN=C1C(=O)C2=NC=CN2C
60975-82-8,CCCCCCC(=O)C1=CC=CC=N1,CCCCCCC(=O)C1=CC=CC=N1
26510-52-1,CCOC(=O)CC(=O)C1=CC=CC=N1,CCOC(=O)CC(=O)C1=CC=CC=N1
13672-84-9,C1=CC=NC(=C1)C(=O)CCCC(=O)O,C1=CC=NC(=C1)C(=O)CCCC(=O)O
114578-70-0,CCOC(=O)C1=CC=CC(=N1)C(=O)C,CCOC(=O)C1=CC=CC(=N1)C(=O)C
62124-77-0,CCOC(=O)CC(=O)C1=NC=CN=C1,CCOC(=O)CC(=O)C1=NC=CN=C1
55707-55-6,C1=CSC(=N1)C(=O)C2=NC=CS2,C1=CSC(=N1)C(=O)C2=NC=CS2
54523-78-3,CC1=CC=CC=C1C(=O)C2=CC=CC=N2,CC1=CC=CC=C1C(=O)C2=CC=CC=N2
27049-45-2,C1=CC=C(C=C1)CC(=O)C2=CC=CC=N2,C1=CC=C(C=C1)CC(=O)C2=CC=CC=N2
78539-88-5,CC1=CC=C(C=C1)C(=O)C2=CC=CC=N2,CC1=CC=C(C=C1)C(=O)C2=CC=CC=N2
18103-77-0,CC1=CC(=NC=C1)C(=O)C2=CC=CC=C2,CC1=CC(=NC=C1)C(=O)C2=CC=CC=C2
42471-56-7,C1=CC=C(C(=C1)C(=O)C2=CC=CC=N2)N,C1=CC=C(C(=C1)C(=O)C2=CC=CC=N2)N
1179094-07-5,CC1=CC=C(C=C1)C(=O)C2=NC=CC=N2,CC1=CC=C(C=C1)C(=O)C2=NC=CC=N2
33077-70-2,C1=CC=NC(=C1)C(=O)C2=CC=C(C=C2)O,C1=CC=NC(=C1)C(=O)C2=CC=C(C=C2)O
18551-00-3,C1=CC=NC(=C1)C(=O)/C=C/C2=CC=CO2,C1=CC=NC(=C1)C(=O)C=CC2=CC=CO2
27302-93-8,CS(=O)(=O)CC(=O)C1=CC=CC=N1,CS(=O)(=O)CC(=O)C1=CC=CC=N1
160060-21-9,CCOC(=O)C1=CSC(=N1)C(=O)C,CCOC(=O)C1=CSC(=N1)C(=O)C
212621-63-1,CCOC(=O)CC(=O)C1=NC=CS1,CCOC(=O)CC(=O)C1=NC=CS1
40086-66-6,C1=CC=NC(=C1)C(=O)CBr,C1=CC=NC(=C1)C(=O)CBr
49669-13-8,CC(=O)C1=NC(=CC=C1)Br,CC(=O)C1=NC(=CC=C1)Br
111043-09-5,CC(=O)C1=C(C=CC=N1)Br,CC(=O)C1=C(C=CC=N1)Br
214701-49-2,CC(=O)C1=NC=C(C=C1)Br,CC(=O)C1=NC=C(C=C1)Br
1060805-69-7,CC(=O)C1=NC=CC(=C1)Br,CC(=O)C1=NC=CC(=C1)Br
64987-08-2,CCOC(=O)C(=O)C1=CSC(=N1)N,CCOC(=O)C(=O)C1=CSC(=N1)N
1189169-37-6,CC(=O)C1=NC=C(C=N1)Br,CC(=O)C1=NC=C(C=N1)Br
6238-65-9,C1=CC=C(C(=C1)C(=O)C2=CC=CC=N2)F,C1=CC=C(C(=C1)C(=O)C2=CC=CC=N2)F
898779-78-7,C1=CC=NC(=C1)C(=O)C2=CC(=CC=C2)F,C1=CC=NC(=C1)C(=O)C2=CC(=CC=C2)F
169955-75-3,C1=CC=NC(=C1)C(=O)C2=CC=C(C=C2)F,C1=CC=NC(=C1)C(=O)C2=CC=C(C=C2)F
110698-60-7,CN1C=CN=C1C(=O)C2=CC=C(C=C2)N,CN1C=CN=C1C(=O)C2=CC=C(C=C2)N
10045-52-0,CC(=O)C1=CSC(=N1)C2=CC=CC=C2,CC(=O)C1=CSC(=N1)C2=CC=CC=C2
58351-05-6,CC(=O)C1=NC(=CS1)C2=CC=CC=C2,CC(=O)C1=NC(=CS1)C2=CC=CC=C2
149108-75-8,C1CCC(CC1)CC(=O)C2=CC=CC=N2,C1CCC(CC1)CC(=O)C2=CC=CC=N2
30148-19-7,CN1C=CN=C1C(=O)C2=CC=CC=C2F,CN1C=CN=C1C(=O)C2=CC=CC=C2F
3292-77-1,C1=CSC(=N1)C(=O)CBr,C1=CSC(=N1)C(=O)CBr
208264-53-3,CC(=O)C1=NC(=CS1)Br,CC(=O)C1=NC(=CS1)Br
774230-98-7,CC(=O)C1=NC=C(S1)Br,CC(=O)C1=NC=C(S1)Br
128979-09-9,CC(=O)C1=CSC(=N1)Br,CC(=O)C1=CSC(=N1)Br
287196-66-1,C1=CC=C(C(=C1)C(=O)C2=NC=CN2)Cl,C1=CC=C(C(=C1)C(=O)C2=NC=CN2)Cl
1260763-90-3,CC(=O)C1=C(C=C(C=N1)C(F)(F)F)F,CC(=O)C1=C(C=C(C=N1)C(F)(F)F)F
845781-30-8,C1=CC(=CC=C1C(=O)C2=NC=CS2)F,C1=CC(=CC=C1C(=O)C2=NC=CS2)F
57954-94-6,C1=CC=NC(=C1)C(=O)C2=CC=C(C=C2)C#N,C1=CC=NC(=C1)C(=O)C2=CC=C(C=C2)C#N
51746-81-7,C1=CC=NC(=C1)C(=O)CN.Cl.Cl,C1=CC=NC(=C1)C(=O)CN.Cl.Cl
50892-83-6,CC(=O)C1=NC=CC2=C1NC3=CC=CC=C23,CC(=O)C1=NC=CC2=C1NC3=CC=CC=C23
1187163-76-3,CC1=CC(=CC=C1)C(=O)C2=CC=CC(=N2)C,CC1=CC(=CC=C1)C(=O)C2=CC=CC(=N2)C
1164200-12-7,CC1=CC=C(C=C1)C(=O)C2=CC=CC(=N2)C,CC1=CC=C(C=C1)C(=O)C2=CC=CC(=N2)C
1187166-34-2,CC1=CC=C(C=C1)C(=O)C2=NC=C(C=C2)C,CC1=CC=C(C=C1)C(=O)C2=NC=C(C=C2)C
1187166-58-0,CC1=CC(=CC=C1)C(=O)C2=NC=CC(=C2)C,CC1=CC(=CC=C1)C(=O)C2=NC=CC(=C2)C
1187170-33-7,CC1=CC=C(C=C1)C(=O)C2=NC=CC(=C2)C,CC1=CC=C(C=C1)C(=O)C2=NC=CC(=C2)C
492-73-9,C1=CC=NC(=C1)C(=O)C(=O)C2=CC=CC=N2,C1=CC=NC(=C1)C(=O)C(=O)C2=CC=CC=N2
6305-18-6,COC1=CC=C(C=C1)C(=O)C2=CC=CC=N2,COC1=CC=C(C=C1)C(=O)C2=CC=CC=N2
22945-63-7,COC1=CC=CC=C1C(=O)C2=CC=CC=N2,COC1=CC=CC=C1C(=O)C2=CC=CC=N2
55030-49-4,COC1=CC=CC(=C1)C(=O)C2=CC=CC=N2,COC1=CC=CC(=C1)C(=O)C2=CC=CC=N2
386715-51-1,CC1=NC(=CC=C1)C(=O)CS(=O)(=O)C,CC1=NC(=CC=C1)C(=O)CS(=O)(=O)C
497854-91-8,CC1=CN=C(C=C1)C(=O)C2=CC=C(C=C2)F,CC1=CN=C(C=C1)C(=O)C2=CC=C(C=C2)F
497854-55-4,CC1=CC(=NC=C1)C(=O)C2=CC=C(C=C2)F,CC1=CC(=NC=C1)C(=O)C2=CC=C(C=C2)F
497854-88-3,CC1=NC(=CC=C1)C(=O)C2=CC=C(C=C2)F,CC1=NC(=CC=C1)C(=O)C2=CC=C(C=C2)F
367948-91-2,CC1=C(N=CC=C1)C(=O)C2=CC=C(C=C2)F,CC1=C(N=CC=C1)C(=O)C2=CC=C(C=C2)F
1187166-64-8,CC1=CC(=NC=C1)C(=O)C2=CC=CC=C2F,CC1=CC(=NC=C1)C(=O)C2=CC=CC=C2F
4027-51-4,C1=CC=NC(=C1)C(=O)CC(=O)C(F)(F)F,C1=CC=NC(=C1)C(=O)CC(=O)C(F)(F)F
6318-51-0,C1=CC=NC(=C1)C(=O)C2=CC=C(C=C2)Cl,C1=CC=NC(=C1)C(=O)C2=CC=C(C=C2)Cl
1694-57-1,C1=CC=C(C(=C1)C(=O)C2=CC=CC=N2)Cl,C1=CC=C(C(=C1)C(=O)C2=CC=CC=N2)Cl
73742-07-1,C1=CC=NC(=C1)C(=O)C2=CC(=CC=C2)Cl,C1=CC=NC(=C1)C(=O)C2=CC(=CC=C2)Cl
1160936-52-6,CC(=O)C1=C(C=C(C=N1)Br)F,CC(=O)C1=C(C=C(C=N1)Br)F
602295-83-0,C1=CC(=CC=C1C(=O)C2=NC=CO2)[N+](=O)[O-],C1=CC(=CC=C1C(=O)C2=NC=CO2)[N+](=O)[O-]
191220-44-7,C1=CC=NC(=C1)C(=O)C2=C(N=CC=C2)Cl,C1=CC=NC(=C1)C(=O)C2=C(N=CC=C2)Cl
898780-18-2,C1=CC=NC(=C1)C(=O)C2=C(C=C(C=C2)F)F,C1=CC=NC(=C1)C(=O)C2=C(C=C(C=C2)F)F
898780-21-7,C1=CC=NC(=C1)C(=O)C2=C(C=CC(=C2)F)F,C1=CC=NC(=C1)C(=O)C2=C(C=CC(=C2)F)F
143773-13-1,CCCCCCCCC(=O)C1=CC=CC=N1,CCCCCCCCC(=O)C1=CC=CC=N1
30148-26-6,CN1C=CN=C1C(=O)C2=CC=CC=C2Cl,CN1C=CN=C1C(=O)C2=CC=CC=C2Cl
92288-93-2,CCOC(=O)C(=O)CC(=O)C1=CC=CC=N1,CCOC(=O)C(=O)CC(=O)C1=CC=CC=N1
955-41-9,C1=CC=C(C=C1)C(=O)C2=NC3=CC=CC=C3N2,C1=CC=C(C=C1)C(=O)C2=NC3=CC=CC=C3N2
306935-40-0,C1=CSC(=N1)C(=O)CC(=O)C(F)(F)F,C1=CSC(=N1)C(=O)CC(=O)C(F)(F)F
207994-12-5,CC(=O)C1=C(C=C(C=N1)C(F)(F)F)Cl,CC(=O)C1=C(C=C(C=N1)C(F)(F)F)Cl
1260763-79-8,C1=CC(=NC=C1C(F)(F)F)C(=O)CCl,C1=CC(=NC=C1C(F)(F)F)C(=O)CCl
62946-50-3,C1=CC(=CC=C1C(=O)C2=NC=CS2)Cl,C1=CC(=CC=C1C(=O)C2=NC=CS2)Cl
179113-65-6,C1=CSC(=N1)C(=O)C2=CC(=CC(=C2)F)F,C1=CSC(=N1)C(=O)C2=CC(=CC(=C2)F)F
10198-89-7,C1=CC=NC(=C1)C(=O)CC(=O)C2=CC=CC=N2,C1=CC=NC(=C1)C(=O)CC(=O)C2=CC=CC=N2
32941-23-4,CCOC1=CC=C(C=C1)C(=O)C2=CC=CC=N2,CCOC1=CC=C(C=C1)C(=O)C2=CC=CC=N2
91037-91-1,C1=COC(=C1)C2=CN=C(N2)C(=O)C3=CC=CO3,C1=COC(=C1)C2=CN=C(N2)C(=O)C3=CC=CO3
27693-38-5,C1=CC=NC(=C1)C(=O)C2=CC=C(C=C2)[N+](=O)[O-],C1=CC=NC(=C1)C(=O)C2=CC=C(C=C2)[N+](=O)[O-]
27693-37-4,C1=CC=NC(=C1)C(=O)C2=CC(=CC=C2)[N+](=O)[O-],C1=CC=NC(=C1)C(=O)C2=CC(=CC=C2)[N+](=O)[O-]
64987-03-7,CCOC(=O)C(=O)C1=CSC(=N1)NC=O,CCOC(=O)C(=O)C1=CSC(=N1)NC=O
95898-77-4,CSC1=CC=C(C=C1)C(=O)C2=CC=CC=N2,CSC1=CC=C(C=C1)C(=O)C2=CC=CC=N2
87636-20-2,C1=CSC(=N1)C(=O)C(Cl)(Cl)Cl,C1=CSC(=N1)C(=O)C(Cl)(Cl)Cl
210155-51-4,CC(=O)C1=CC(=CC(=N1)C(=O)C)C(F)(F)F,CC(=O)C1=CC(=CC(=N1)C(=O)C)C(F)(F)F
30148-20-0,CN1C=CN=C1C(=O)C2=CC=C(C=C2)[N+](=O)[O-],CN1C=CN=C1C(=O)C2=CC=C(C=C2)[N+](=O)[O-]
32902-21-9,CN1C=CN=C1C(=O)C2=CC(=CC=C2)[N+](=O)[O-],CN1C=CN=C1C(=O)C2=CC(=CC=C2)[N+](=O)[O-]
860785-14-4,CC1=NC(=CN1CC2=CC=C(C=C2)F)C(=O)C,CC1=NC(=CN1CC2=CC=C(C=C2)F)C(=O)C
1256823-11-6,CC(=O)C1=C(C=C(C=N1)Cl)Br,CC(=O)C1=C(C=C(C=N1)Cl)Br
1256808-29-3,CC(=O)C1=C(C=C(C=N1)Br)Cl,CC(=O)C1=C(C=C(C=N1)Br)Cl
20474-55-9,CCOC(=O)C(=O)C1=NC2=CC=CC=C2S1,CCOC(=O)C(=O)C1=NC2=CC=CC=C2S1
1006961-48-3,C1=CC=NC(=C1)C(=O)/C=C(/C(F)(F)F)\[O-].[Na+],C1=CC=NC(=C1)C(=O)C=C(C(F)(F)F)[O-].[Na+]
18451-44-0,COC1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=N2,COC1=CC=C(C=C1)C=CC(=O)C2=CC=CC=N2
1443306-18-0,CC(C)OC1=CC=CC(=C1)C(=O)C2=CC=CC=N2,CC(C)OC1=CC=CC(=C1)C(=O)C2=CC=CC=N2
27693-42-1,COC1=C(C=C(C=C1)C(=O)C2=CC=CC=N2)OC,COC1=C(C=C(C=C1)C(=O)C2=CC=CC=N2)OC
64306-56-5,COC1=CC(=C(C=C1)OC)C(=O)C2=CC=CC=N2,COC1=CC(=C(C=C1)OC)C(=O)C2=CC=CC=N2
32864-08-7,COC1=CC(=CC(=C1)C(=O)C2=CC=CC=N2)OC,COC1=CC(=CC(=C1)C(=O)C2=CC=CC=N2)OC
1363382-81-3,CC(=O)C1=C(C=C(C=N1)Br)[N+](=O)[O-],CC(=O)C1=C(C=C(C=N1)Br)[N+](=O)[O-]
741709-59-1,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)C(=O)C,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)C(=O)C
56653-41-9,CC(=O)C1=NC2=CC=CC=C2N1CC3=CC=CC=C3,CC(=O)C1=NC2=CC=CC=C2N1CC3=CC=CC=C3
122377-19-9,C1=CC=NC(=C1)C(=O)C2=CC=C(C=C2)C(F)(F)F,C1=CC=NC(=C1)C(=O)C2=CC=C(C=C2)C(F)(F)F
898779-76-5,C1=CC=C(C(=C1)C(=O)C2=CC=CC=N2)C(F)(F)F,C1=CC=C(C(=C1)C(=O)C2=CC=CC=N2)C(F)(F)F
27693-47-6,C1=CC=NC(=C1)C(=O)C2=CC(=CC=C2)C(F)(F)F,C1=CC=NC(=C1)C(=O)C2=CC(=CC=C2)C(F)(F)F
174813-01-5,C1=CC(=CC(=C1)C(F)(F)F)C(=O)C2=NC=CN=C2,C1=CC(=CC(=C1)C(F)(F)F)C(=O)C2=NC=CN=C2
56653-43-1,CN1C2=CC=CC=C2N=C1C(=O)CBr,CN1C2=CC=CC=C2N=C1C(=O)CBr
338415-92-2,COC1=CC=C(C=C1)C2CC2C(=O)C3=CC=CC=N3,COC1=CC=C(C=C1)C2CC2C(=O)C3=CC=CC=N3
944559-46-0,CCOC(=O)C1=CSC(=N1)C(=O)/C=C/C(C)C,CCOC(=O)C1=CSC(=N1)C(=O)C=CC(C)C
