cas number,iso-SMILES,canonical-SMILES
1000577-52-5,C1=C(C=C(C(=C1C#N)N)Br)I,C1=C(C=C(C(=C1C#N)N)Br)I
2287331-76-2,CC1=C(C(=CN=C1C)N)Cl,CC1=C(C(=CN=C1C)N)Cl
2417234-65-0,C1=CC(=CC=C1C2=CC(=C(C=C2C(=O)O)C3=CC=C(C=C3)N)C(=O)O)N,C1=CC(=CC=C1C2=CC(=C(C=C2C(=O)O)C3=CC=C(C=C3)N)C(=O)O)N
1159822-89-5,CC1=CC(=C(C(=C1)N)O)C(=O)C.Cl,CC1=CC(=C(C(=C1)N)O)C(=O)C.Cl
1803604-01-4,C1CC2=CC(=C(C=C2C1)S(=O)(=O)[O-])N.[Na+],C1CC2=CC(=C(C=C2C1)S(=O)(=O)[O-])N.[Na+]
1155114-62-7,COC1=CC(=CC=C1)OC2=CC=C(C3=NON=C23)N,COC1=CC(=CC=C1)OC2=CC=C(C3=NON=C23)N
2241130-80-1,C1=CC2=C(C=NC=C2C(=C1)Cl)N.Cl,C1=CC2=C(C=NC=C2C(=C1)Cl)N.Cl
335081-06-6,[13CH]1=[13CH][13CH]=[13C]([13C](=[13CH]1)C(=O)O)N,C1=CC=C(C(=C1)C(=O)O)N
1583752-82-2,C1=CC(=CC=C1N)NC(=O)CC(F)(F)F.Cl,C1=CC(=CC=C1N)NC(=O)CC(F)(F)F.Cl
2138174-19-1,CN1C(=C(C=N1)N)I.Cl.Cl,CN1C(=C(C=N1)N)I.Cl.Cl
124883-64-3,C1=CC(=CN=C1)C(=C(C#N)C#N)N,C1=CC(=CN=C1)C(=C(C#N)C#N)N
1431970-19-2,CC1=NN(C=C1N)C2CCCC2.Cl,CC1=NN(C=C1N)C2CCCC2.Cl
7498-26-2,C1=NC(=C(C2=NN=CN21)N)Cl,C1=NC(=C(C2=NN=CN21)N)Cl
926264-63-3,C1=CC=C(C(=C1)C(=O)NC2=C(C=CC(=C2)N)F)I,C1=CC=C(C(=C1)C(=O)NC2=C(C=CC(=C2)N)F)I
916438-46-5,C1C2=C(C=C(C=C2)N)S(=O)(=O)N1,C1C2=C(C=C(C=C2)N)S(=O)(=O)N1
954575-86-1,CC1=CC=CC=C1OC2=C(C=CC=N2)N,CC1=CC=CC=C1OC2=C(C=CC=N2)N
23279-22-3,C1=CC(=C(C=C1C[C@@H](C(=O)O)N)N)O.Cl.Cl,C1=CC(=C(C=C1CC(C(=O)O)N)N)O.Cl.Cl
3158-71-2,C1CC1C2=CC=C(C=C2)N,C1CC1C2=CC=C(C=C2)N
2375274-06-7,CC1=C(C=C(C=N1)N)C#C.Cl,CC1=C(C=C(C=N1)N)C#C.Cl
2225142-23-2,C1=NC(=O)NC(=C1N)N.Cl.Cl,C1=NC(=O)NC(=C1N)N.Cl.Cl
288252-08-4,C1=CC(=C(C=C1N)C#N)OCC(F)(F)F,C1=CC(=C(C=C1N)C#N)OCC(F)(F)F
2792201-28-4,CC1=C(C=NN1C(F)(F)F)N.Cl,CC1=C(C=NN1C(F)(F)F)N.Cl
2089258-33-1,COC1=NSC=C1N.Cl,COC1=NSC=C1N.Cl
1184677-53-9,CC1=C(C=C(C=C1)C2=CC=C(C=C2)OC(F)(F)F)N,CC1=C(C=C(C=C1)C2=CC=C(C=C2)OC(F)(F)F)N
1396841-57-8,C1=CC=C(C=C1)/C=C/CN2C=C(C=N2)/C=C/C(=O)NC3=C(C=C(C=C3)F)N,C1=CC=C(C=C1)C=CCN2C=C(C=N2)C=CC(=O)NC3=C(C=C(C=C3)F)N
6383-69-3,C1=CC2=C(C=C1N)C(=CN2)CC(C(=O)O)N,C1=CC2=C(C=C1N)C(=CN2)CC(C(=O)O)N
2742657-11-8,CN1C=C(N=N1)COC2=CC=C(C=C2)N.Cl.Cl,CN1C=C(N=N1)COC2=CC=C(C=C2)N.Cl.Cl
160132-43-4,C1CN2CCC1(CC2)C3=CC=C(C=C3)N,C1CN2CCC1(CC2)C3=CC=C(C=C3)N
31406-52-7,C1COC2=C(C=C(C=C2)N)OCCOCCOC3=C(C=C(C=C3)N)OCCO1,C1COC2=C(C=C(C=C2)N)OCCOCCOC3=C(C=C(C=C3)N)OCCO1
173951-84-3,CC(C)(C)OC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)N,CC(C)(C)OC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)N
139185-13-0,C1=CC(=C(C=C1N)C(F)(F)F)F.Cl,C1=CC(=C(C=C1N)C(F)(F)F)F.Cl
2138351-94-5,COC1=C(C=CN=C1F)N.Cl,COC1=C(C=CN=C1F)N.Cl
1461707-76-5,C1OC2=CC=CC(=C2O1)N.Cl,C1OC2=CC=CC(=C2O1)N.Cl
2490432-84-1,C1=CC2=NN=C(N2C=C1N)C(F)F.Cl,C1=CC2=NN=C(N2C=C1N)C(F)F.Cl
260045-60-1,CN(C)CC(COC1=CC=C(C=C1)N)O,CN(C)CC(COC1=CC=C(C=C1)N)O
23375-15-7,C1=CC(=CC=C1N)NS(=O)(=O)C(F)(F)F,C1=CC(=CC=C1N)NS(=O)(=O)C(F)(F)F
2137768-06-8,C1=CC(=CN2C1=CN=C2)N.Cl.Cl,C1=CC(=CN2C1=CN=C2)N.Cl.Cl
1563530-42-6,C1=CC(=CC=C1C2=CN=C(N=C2)Cl)N,C1=CC(=CC=C1C2=CN=C(N=C2)Cl)N
1909309-90-5,C1=CC(=CC2=C1C=CNC2=O)N.Cl,C1=CC(=CC2=C1C=CNC2=O)N.Cl
1179871-16-9,CC1=CN(N=C1)C2=C(C(=NN2C)C)N,CC1=CN(N=C1)C2=C(C(=NN2C)C)N
866154-68-9,C1=C(C=C(C(=C1C(CCl)O)N)Br)Br,C1=C(C=C(C(=C1C(CCl)O)N)Br)Br
1221722-70-8,C1CC(C1)C2=NC3=C(N2)C=C(C=C3)N.Cl.Cl,C1CC(C1)C2=NC3=C(N2)C=C(C=C3)N.Cl.Cl
1071395-78-2,CCOC1=C(C=C(C=C1)C(=O)N2CCCCC2)N,CCOC1=C(C=C(C=C1)C(=O)N2CCCCC2)N
1820639-20-0,CC1=C(C(=NN1CC2=CC(=CC=C2)OC)C)N.Cl,CC1=C(C(=NN1CC2=CC(=CC=C2)OC)C)N.Cl
1431968-16-9,CC1=CC(=C(C=C1)OC2=NN(C=C2N)C)C.Cl,CC1=CC(=C(C=C1)OC2=NN(C=C2N)C)C.Cl
13141-38-3,C1=CC=C(C=C1)C#CC2=CC=CC=C2N,C1=CC=C(C=C1)C#CC2=CC=CC=C2N
1807168-23-5,C1=C(C=NC(=C1F)C(F)(F)F)N,C1=C(C=NC(=C1F)C(F)(F)F)N
2253630-48-5,C1=C(C(=CN=C1Br)[N+](=O)[O-])N.Br,C1=C(C(=CN=C1Br)[N+](=O)[O-])N.Br
900015-11-4,COC1=C(C=C(C=C1)CCN2CC3=C(C2=O)C=CC=C3N)OC,COC1=C(C=C(C=C1)CCN2CC3=C(C2=O)C=CC=C3N)OC
2137503-43-4,CC(C(=O)NC)N1C=CC(=O)C(=C1)N,CC(C(=O)NC)N1C=CC(=O)C(=C1)N
1361311-46-7,C1=CC(=C(C(=C1)C(F)(F)F)N)C(=O)N,C1=CC(=C(C(=C1)C(F)(F)F)N)C(=O)N
1146290-08-5,CC(C)N(C)C1=C(C=C(C=C1)N)F,CC(C)N(C)C1=C(C=C(C=C1)N)F
2007908-69-0,C1=CNC2=CC(=CC(=C21)C(F)(F)F)N,C1=CNC2=CC(=CC(=C21)C(F)(F)F)N
313380-27-7,C1=CSC(=C1)C2=NC3=C(C(=C2)C(F)(F)F)C(=C(S3)C(=O)NC4=CC=C(C=C4)F)N,C1=CSC(=C1)C2=NC3=C(C(=C2)C(F)(F)F)C(=C(S3)C(=O)NC4=CC=C(C=C4)F)N
1155135-01-5,CCN(CC(C)C)C(=O)CN1C(=C(C(=N1)C)N)C,CCN(CC(C)C)C(=O)CN1C(=C(C(=N1)C)N)C
2408968-66-9,C1=C(C=NN=C1I)N,C1=C(C=NN=C1I)N
51670-71-4,C1=CC=C2C(=C1)C(=CC(=C2N)Cl)Br,C1=CC=C2C(=C1)C(=CC(=C2N)Cl)Br
2839144-41-9,CC1=CC(=NC=C1N)C(C)C.Cl.Cl,CC1=CC(=NC=C1N)C(C)C.Cl.Cl
1183432-63-4,COC1CCN(CC1)C2=C(C=C(C=C2)N)C(F)(F)F,COC1CCN(CC1)C2=C(C=C(C=C2)N)C(F)(F)F
10173-56-5,C1=CC=C2C(=C1)NC(=N2)C3=C(C=CC(=C3)Cl)N,C1=CC=C2C(=C1)NC(=N2)C3=C(C=CC(=C3)Cl)N
1353878-18-8,CCC1=CN(N=N1)C2=C(C=CC(=C2)N)C,CCC1=CN(N=N1)C2=C(C=CC(=C2)N)C
2356531-08-1,CC(C)(C)OC(=O)N1CCN(CC1)C2=CC(=CC(=C2)N)Br,CC(C)(C)OC(=O)N1CCN(CC1)C2=CC(=CC(=C2)N)Br
1698413-24-9,C1C(=O)CC1(C2=CC(=CC=C2)N)C(=O)O,C1C(=O)CC1(C2=CC(=CC=C2)N)C(=O)O
2138118-42-8,C1=CC(=CC(=C1)N)C2=NC(=CS2)C3=CC=C(C=C3)Cl.Cl,C1=CC(=CC(=C1)N)C2=NC(=CS2)C3=CC=C(C=C3)Cl.Cl
1250005-39-0,C1=CC=C(C=C1)S(=O)CC2=CC(=CC=C2)N,C1=CC=C(C=C1)S(=O)CC2=CC(=CC=C2)N
1696692-81-5,C1CSCCN1C2=CC(=C(C=C2)N)N,C1CSCCN1C2=CC(=C(C=C2)N)N
312537-83-0,C1=CC(=C(C=C1C2=NNN=N2)F)N,C1=CC(=C(C=C1C2=NNN=N2)F)N
1262665-49-5,C1=C(C=C(C(=C1OC(F)F)N)Br)C(C(F)(F)F)(C(F)(F)F)F,C1=C(C=C(C(=C1OC(F)F)N)Br)C(C(F)(F)F)(C(F)(F)F)F
1812201-89-0,C1=CC=C(C=C1)C2=NC(=NC=C2N)Cl,C1=CC=C(C=C1)C2=NC(=NC=C2N)Cl
23827-28-3,C1=CC=C(C=C1)COC2=NC(=C(C=C2)N)OCC3=CC=CC=C3.Cl,C1=CC=C(C=C1)COC2=NC(=C(C=C2)N)OCC3=CC=CC=C3.Cl
1367992-14-0,CN1C=C(C=N1)C2=C(C=NC=C2)N,CN1C=C(C=N1)C2=C(C=NC=C2)N
2694744-73-3,C1=CC(=CC=C1N)NC(CO)CO.Cl.Cl,C1=CC(=CC=C1N)NC(CO)CO.Cl.Cl
1152562-33-8,C1=C(SC(=C1)Cl)C2=NC=C(C=N2)N,C1=C(SC(=C1)Cl)C2=NC=C(C=N2)N
210818-34-1,C1CC(=O)CC1C2=CC=C(C=C2)N,C1CC(=O)CC1C2=CC=C(C=C2)N
935292-72-1,CC1=CC(=CC(=C1N)C(=O)C)I,CC1=CC(=CC(=C1N)C(=O)C)I
871876-07-2,C1=CC2=NC=CC(=C2C=C1O)N,C1=CC2=NC=CC(=C2C=C1O)N
222973-24-2,C1=CC(=CC=C1N)[N+]2=CC=C(C=C2)C3=CC=[N+](C=C3)C4=CC=C(C=C4)N.[Cl-].[Cl-],C1=CC(=CC=C1N)[N+]2=CC=C(C=C2)C3=CC=[N+](C=C3)C4=CC=C(C=C4)N.[Cl-].[Cl-]
90914-94-6,CN1C2=C(C=CC1=O)C=C(C=C2)N,CN1C2=C(C=CC1=O)C=C(C=C2)N
2408938-46-3,C1C[C@@H](NC(=O)[C@@H]1N2CC3=C(C2=O)C=CC=C3N)C(F)(F)F,C1CC(NC(=O)C1N2CC3=C(C2=O)C=CC=C3N)C(F)(F)F
514800-85-2,CC1=C(C(=NN1CC2=CC(=CC=C2)OC3=CC=CC=C3)C)N,CC1=C(C(=NN1CC2=CC(=CC=C2)OC3=CC=CC=C3)C)N
1780687-87-7,CS(=O)(=O)C1=C(C=CN=C1)N,CS(=O)(=O)C1=C(C=CN=C1)N
934524-22-8,C1CC1CNC(=O)C2=CC=C(C=C2)N,C1CC1CNC(=O)C2=CC=C(C=C2)N
2803856-59-7,C(C1=C(C(=C(C(=C1F)F)N)F)F)N.Cl,C(C1=C(C(=C(C(=C1F)F)N)F)F)N.Cl
37441-29-5,C1(=C(C(=C(C(=C1I)N)I)C(=O)Cl)I)C(=O)Cl,C1(=C(C(=C(C(=C1I)N)I)C(=O)Cl)I)C(=O)Cl
1432681-17-8,CC1CN(CC1C)CCC2=CC(=CC=C2)N.Cl.Cl,CC1CN(CC1C)CCC2=CC(=CC=C2)N.Cl.Cl
1193389-87-5,C1CN(C2=C1C=CC(=C2)N)S(=O)(=O)N.Cl,C1CN(C2=C1C=CC(=C2)N)S(=O)(=O)N.Cl
1307401-90-6,CC1=NN=C(C=C1)N2CCC3=C(C2)C=CC=C3N,CC1=NN=C(C=C1)N2CCC3=C(C2)C=CC=C3N
1018269-73-2,C1OC2=C(O1)C=C(C=C2)CNC(=O)C3=C(C=CC(=C3)N)Cl,C1OC2=C(O1)C=C(C=C2)CNC(=O)C3=C(C=CC(=C3)N)Cl
2624135-77-7,C1=CC=C(C=C1)C2=C(C=CC(=C2)N)F.Cl,C1=CC=C(C=C1)C2=C(C=CC(=C2)N)F.Cl
94990-00-8,CC1=NN(C(=C1N)C#C)C,CC1=NN(C(=C1N)C#C)C
2703778-98-5,CC1=CN=C(C(=C1N)C)C.Cl,CC1=CN=C(C(=C1N)C)C.Cl
2411310-51-3,CC1=CN=C2N1C=CC(=C2)N.Cl.Cl,CC1=CN=C2N1C=CC(=C2)N.Cl.Cl
103956-05-4,C1=CC(=CC(=C1)N)C(=O)NCCO,C1=CC(=CC(=C1)N)C(=O)NCCO
229177-78-0,C1CCC2=C(C1)C=CC(=C2C3=C(C=CC4=C3CCCC4)N)N,C1CCC2=C(C1)C=CC(=C2C3=C(C=CC4=C3CCCC4)N)N
403-56-5,C1=CC(=CC(=C1)OC(C(F)Cl)(F)F)N,C1=CC(=CC(=C1)OC(C(F)Cl)(F)F)N
1292835-87-0,CC(C)(C)OC(=O)CN1C=CC2=C1C=CC(=C2)N,CC(C)(C)OC(=O)CN1C=CC2=C1C=CC(=C2)N
2708280-36-6,C1CNCCC1OC2=CC=C(C=C2)N.Cl,C1CNCCC1OC2=CC=C(C=C2)N.Cl
90402-40-7,COC1=C(C=C2CN(CCC2=C1)C3=NC4=CC(=C(C=C4C(=C3)N)OC)OC)OC,COC1=C(C=C2CN(CCC2=C1)C3=NC4=CC(=C(C=C4C(=C3)N)OC)OC)OC
2061979-87-9,CC(C)(C)OC(=O)N1CC2=C(C1)C=C(C=C2)N.CC(C)(C)OC(=O)N1CC2=C(C1)C=C(C=C2)N.C(=O)(C(=O)O)O,CC(C)(C)OC(=O)N1CC2=C(C1)C=C(C=C2)N.CC(C)(C)OC(=O)N1CC2=C(C1)C=C(C=C2)N.C(=O)(C(=O)O)O
2839158-11-9,C1COCC1C2=CC(=C(C=C2)N)F,C1COCC1C2=CC(=C(C=C2)N)F
1784891-44-6,C1=CC2=C(C=C1N)C=C(O2)C(F)F,C1=CC2=C(C=C1N)C=C(O2)C(F)F
91996-79-1,C1=C(C=NC2=C1C(=O)NC(=N2)N)N,C1=C(C=NC2=C1C(=O)NC(=N2)N)N
1448858-58-9,C1=C(C=C(C(=C1N)O)I)SC(F)(F)F,C1=C(C=C(C(=C1N)O)I)SC(F)(F)F
1431963-11-9,CN1C=C(C(=N1)OCC(F)F)N.Cl,CN1C=C(C(=N1)OCC(F)F)N.Cl
1049757-19-8,C1=CC=C(C(=C1)CSC2=CC=CC=C2N)F.Cl,C1=CC=C(C(=C1)CSC2=CC=CC=C2N)F.Cl
2551120-48-8,C1=CC=C(C(=C1)C(C(F)F)(F)F)N.Cl,C1=CC=C(C(=C1)C(C(F)F)(F)F)N.Cl
1431965-10-4,C1=CC=C(C(=C1)OCN2C=C(C=N2)N)Cl.Cl,C1=CC=C(C(=C1)OCN2C=C(C=N2)N)Cl.Cl
74628-20-9,CN1CCN(CC1)C2=CC=CC(=C2[N+](=O)[O-])N,CN1CCN(CC1)C2=CC=CC(=C2[N+](=O)[O-])N
1170461-50-3,C1CCC(C1)OC2=CC=CC=C2N.Cl,C1CCC(C1)OC2=CC=CC=C2N.Cl
35695-20-6,C1=CC(=CC=C1C(=O)OC2=CC=C(C=C2)N)N=C(N)N,C1=CC(=CC=C1C(=O)OC2=CC=C(C=C2)N)N=C(N)N
71221-26-6,C1=CC=C2C=C(C=CC2=C1)C3=CC=CC=C3N,C1=CC=C2C=C(C=CC2=C1)C3=CC=CC=C3N
2375269-37-5,CC1=C(C(=NO1)OC)N.Cl,CC1=C(C(=NO1)OC)N.Cl
1095666-71-9,C1CCC(C1)SC2=C(C=C(C=C2)N)F,C1CCC(C1)SC2=C(C=C(C=C2)N)F
1260823-98-0,C1CNCCC1C2=C(C=C(C=C2)C(F)(F)F)N,C1CNCCC1C2=C(C=C(C=C2)C(F)(F)F)N
2792201-67-1,CCN1C=C(C=CC1=O)N.Cl,CCN1C=C(C=CC1=O)N.Cl
18179-67-4,COC1=CN=C(N=C1)[N-]S(=O)(=O)C2=CC=C(C=C2)N.[Na+],COC1=CN=C(N=C1)[N-]S(=O)(=O)C2=CC=C(C=C2)N.[Na+]
98335-17-2,C1=C(C=C(C=C1N)N)C(=O)NN,C1=C(C=C(C=C1N)N)C(=O)NN
2866333-80-2,C1=C(C=C(C=C1OC(F)(F)F)Br)N.Cl,C1=C(C=C(C=C1OC(F)(F)F)Br)N.Cl
50617-74-8,CCNC1=CC=CC(=C1)N,CCNC1=CC=CC(=C1)N
1824462-44-3,C#CC1=C(C=CC(=N1)F)N,C#CC1=C(C=CC(=N1)F)N
51490-17-6,C1CCC2=C(CC1)C=C(C=C2)N.Cl,C1CCC2=C(CC1)C=C(C=C2)N.Cl
2349707-84-0,C[C@@H](C1=C(C=CC(=C1)N)F)NC(=O)OC(C)(C)C,CC(C1=C(C=CC(=C1)N)F)NC(=O)OC(C)(C)C
1131623-15-8,C1=C(C(=CC(=C1O)N)C(F)(F)F)C#N,C1=C(C(=CC(=C1O)N)C(F)(F)F)C#N
147752-39-4,CC(C)(C)NS(=O)(=O)C1=CC=CC2=C1C=CC=C2N,CC(C)(C)NS(=O)(=O)C1=CC=CC2=C1C=CC=C2N
137160-30-6,C1=CC2=C(C=C(C=C2)F)C(=C1)N.Cl,C1=CC2=C(C=C(C=C2)F)C(=C1)N.Cl
34583-88-5,C1CNCCC2=C1C=CC(=C2)N.Cl.Cl,C1CNCCC2=C1C=CC(=C2)N.Cl.Cl
477710-44-4,CCOC(=O)C1=C(N(N=C1C)C2=NC=C(C=C2)N)C,CCOC(=O)C1=C(N(N=C1C)C2=NC=C(C=C2)N)C
1227945-05-2,COC(=O)C1=NC=C(C(=C1)N)C(=O)OC,COC(=O)C1=NC=C(C(=C1)N)C(=O)OC
2287299-84-5,CCN1C(=CC=C(C1=O)N)C(F)(F)F.Cl,CCN1C(=CC=C(C1=O)N)C(F)(F)F.Cl
2138808-82-7,C1=CC(=C(C=C1N)Cl)/C=N/N=C(N)N.Cl,C1=CC(=C(C=C1N)Cl)C=NN=C(N)N.Cl
56885-17-7,C1=CC(=CC=C1OC2=CC(=C(C=C2)N)Cl)Cl,C1=CC(=CC=C1OC2=CC(=C(C=C2)N)Cl)Cl
1602345-75-4,C1=C(C(=CC(=C1F)Br)OCC(F)(F)F)N,C1=C(C(=CC(=C1F)Br)OCC(F)(F)F)N
102873-09-6,C1CC(=NC1)NS(=O)(=O)C2=CC=C(C=C2)N,C1CC(=NC1)NS(=O)(=O)C2=CC=C(C=C2)N
374554-26-4,C1=CC=C(C=C1)COC(=O)NCC2=CC(=CC=C2)N,C1=CC=C(C=C1)COC(=O)NCC2=CC(=CC=C2)N
725698-74-8,C/C(=N\OC1=CC(=CC(=C1)[N+](=O)[O-])N)/C2=CC=CC=C2OC,CC(=NOC1=CC(=CC(=C1)[N+](=O)[O-])N)C2=CC=CC=C2OC
102308-52-1,CC1=CNC2=C1C=C(C=C2)N,CC1=CNC2=C1C=C(C=C2)N
900804-08-2,CCC1=CN=CC(=C1N)CC,CCC1=CN=CC(=C1N)CC
2694744-78-8,COC1=C2C=CC=NC2=C(C=C1)N.Cl.Cl,COC1=C2C=CC=NC2=C(C=C1)N.Cl.Cl
1333994-64-1,C1CC1COC2=C(C=CC(=C2)F)N.Cl,C1CC1COC2=C(C=CC(=C2)F)N.Cl
15268-07-2,C1=CC(=CC(=C1)OC2=CC=CC(=C2)N)N,C1=CC(=CC(=C1)OC2=CC=CC(=C2)N)N
2230788-65-3,CC(C)(C)[PH+](C1=CC=CC=C1)C(C)(C)C.CS(=O)(=O)O.C1=CC=C([C-]=C1)C2=CC=CC=C2N.[Pd+2],CC(C)(C)[PH+](C1=CC=CC=C1)C(C)(C)C.CS(=O)(=O)O.C1=CC=C([C-]=C1)C2=CC=CC=C2N.[Pd+2]
1003858-62-5,CC1=CC2=C(C=CN2)C=C1N,CC1=CC2=C(C=CN2)C=C1N
28328-54-3,C1=CC=C(C=C1)OC2=C(C=C(C=C2S(=O)(=O)N)C(=O)O)N,C1=CC=C(C=C1)OC2=C(C=C(C=C2S(=O)(=O)N)C(=O)O)N
1803804-90-1,C1=C(C=NC(=C1N)C(F)(F)F)C(F)(F)F,C1=C(C=NC(=C1N)C(F)(F)F)C(F)(F)F
1803607-19-3,CN(C)NC(=O)NC1=CC=CC(=C1)N.Cl.Cl,CN(C)NC(=O)NC1=CC=CC(=C1)N.Cl.Cl
2731010-41-4,C1=C(C(=C(C=N1)F)N)F.Cl,C1=C(C(=C(C=N1)F)N)F.Cl
1431963-62-0,CC1=CN(N=C1)CN2C=C(C=N2)N.Cl.Cl,CC1=CN(N=C1)CN2C=C(C=N2)N.Cl.Cl
1614217-71-8,CC(C#N)N1C=CC=C(C1=O)N,CC(C#N)N1C=CC=C(C1=O)N
1183634-12-9,C1=CC=C2C(=C1)NC(=N2)C3=CC(=C(C=C3)F)N,C1=CC=C2C(=C1)NC(=N2)C3=CC(=C(C=C3)F)N
1309887-09-9,CN1CCN(CC1)C2CCN(CC2)C(=O)C3=CC(=C(C=C3)N)OC,CN1CCN(CC1)C2CCN(CC2)C(=O)C3=CC(=C(C=C3)N)OC
925921-12-6,C1CN(CCC1O)CCC2=CC=C(C=C2)N,C1CN(CCC1O)CCC2=CC=C(C=C2)N
2230788-58-4,C[C@]12CC3(C[C@](P1C4=CC=CC=C4)(OC(O2)(O3)C)C)C.CS(=O)(=O)[O-].C1=CC=C([C-]=C1)C2=CC=CC=C2N.[Pd+2],CC12CC3(OC(O1)(OC(C2)(P3C4=CC=CC=C4)C)C)C.CS(=O)(=O)[O-].C1=CC=C([C-]=C1)C2=CC=CC=C2N.[Pd+2]
2490402-18-9,COCN1C=CC=C(C1=O)N.Cl,COCN1C=CC=C(C1=O)N.Cl
1049778-21-3,C1CCC(CC1)NC2=C(C=C(C=C2)C(F)(F)F)N.Cl,C1CCC(CC1)NC2=C(C=C(C=C2)C(F)(F)F)N.Cl
2378506-60-4,CC(C)N1C(=C(C(=N1)C(F)(F)F)N)C(=O)O.Cl,CC(C)N1C(=C(C(=N1)C(F)(F)F)N)C(=O)O.Cl
2757730-50-8,C1CCC(CC1)OC2=NC(=NC(=C2N)N)N.Cl.Cl.Cl,C1CCC(CC1)OC2=NC(=NC(=C2N)N)N.Cl.Cl.Cl
1805580-11-3,C1=C(C=C(C(=C1N)Br)F)C(F)(F)F,C1=C(C=C(C(=C1N)Br)F)C(F)(F)F
2413899-11-1,C1=CC(=C(C(=C1)OC(F)(F)F)Cl)N.Cl,C1=CC(=C(C(=C1)OC(F)(F)F)Cl)N.Cl
1154275-78-1,C1=CC(=CC=C1OC2=C3C=CN=CC3=C(C=C2)N)F,C1=CC(=CC=C1OC2=C3C=CN=CC3=C(C=C2)N)F
1099677-29-8,CC(C)CCN1CC2=C(C1)C=C(C=C2)N,CC(C)CCN1CC2=C(C1)C=C(C=C2)N
1185072-28-9,CC1CC2=C(O1)C=CC(=C2)N.Br,CC1CC2=C(O1)C=CC(=C2)N.Br
88877-62-7,C1=CC=C2C(=C1)N=C(S2)C3=C(C=C(C=C3)N)O,C1=CC=C2C(=C1)N=C(S2)C3=C(C=C(C=C3)N)O
1261839-70-6,C1=CC(=C(C(=C1)F)N)OC(F)F,C1=CC(=C(C(=C1)F)N)OC(F)F
2173997-09-4,CCC1=NC=CN1C2=C(C=C(C=C2)N)F.Cl.Cl,CCC1=NC=CN1C2=C(C=C(C=C2)N)F.Cl.Cl
175965-79-4,COC1=C(C(=NC=C1)F)N,COC1=C(C(=NC=C1)F)N
1379361-63-3,C1=C(C=C(C=C1C(=O)N)N)CN,C1=C(C=C(C=C1C(=O)N)N)CN
1824602-21-2,CC(C)(C)C1=CC(=C2C(=C1)C=CC=N2)N,CC(C)(C)C1=CC(=C2C(=C1)C=CC=N2)N
1645260-76-9,COC1=CC(=C(C=C1C(=O)NCC2CCN(CC2)CCCN3C=CN=N3)Cl)N.Cl,COC1=CC(=C(C=C1C(=O)NCC2CCN(CC2)CCCN3C=CN=N3)Cl)N.Cl
1803570-95-7,COC1=NC(=C(C(=C1)C(F)F)N)Br,COC1=NC(=C(C(=C1)C(F)F)N)Br
32795-47-4,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3.C(=C\C(=O)O)\C(=O)O,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3.C(=CC(=O)O)C(=O)O
2460750-26-7,CN1C=C(C(=N1)CN2C=CC=N2)N.Cl,CN1C=C(C(=N1)CN2C=CC=N2)N.Cl
100389-92-2,CC1=CC2=C(CCCC2=O)C(=C1N)C,CC1=CC2=C(CCCC2=O)C(=C1N)C
120934-09-0,C1COC2=C(O1)C=C(C(=C2)F)N,C1COC2=C(O1)C=C(C(=C2)F)N
64037-26-9,C1=CC2=C(C=C1N)N=C(O2)N,C1=CC2=C(C=C1N)N=C(O2)N
1550964-06-1,C1=CC(=C(C=C1C(=O)O)N2C=CN=C2)N,C1=CC(=C(C=C1C(=O)O)N2C=CN=C2)N
1360962-04-4,CC1=CC(=C2C(=C1)NC=N2)N,CC1=CC(=C2C(=C1)NC=N2)N
2758004-19-0,CC1=CC(=NC2=C1C=C(C=C2)N)OC,CC1=CC(=NC2=C1C=C(C=C2)N)OC
2241138-22-5,C1=CC=C(C=C1)C2=NOC=C2N.Cl,C1=CC=C(C=C1)C2=NOC=C2N.Cl
2694745-13-4,C1C(CO1)NC2=CC=C(C=C2)N.C(=O)(C(F)(F)F)O,C1C(CO1)NC2=CC=C(C=C2)N.C(=O)(C(F)(F)F)O
904085-99-0,C1=CC(=CC=C1C2=CC=NS2)N,C1=CC(=CC=C1C2=CC=NS2)N
1479173-06-2,C1=CC=C(C=C1)OC2=NC=NC3=C2C=CC(=C3)N,C1=CC=C(C=C1)OC2=NC=NC3=C2C=CC(=C3)N
2287332-17-4,C1CCP(=O)(C1)C2=CC=CC(=C2)N,C1CCP(=O)(C1)C2=CC=CC(=C2)N
150812-22-9,C1=CC(=CC=C1C=NC2=CC(=C(C=C2)N)[N+](=O)[O-])F,C1=CC(=CC=C1C=NC2=CC(=C(C=C2)N)[N+](=O)[O-])F
736948-90-6,C1COCCN1S(=O)(=O)C2=CC(=C(C=C2)OC3=CC=CC=C3)N,C1COCCN1S(=O)(=O)C2=CC(=C(C=C2)OC3=CC=CC=C3)N
1155164-75-2,CNC(=O)C1=NN(C=C1)C2=CC=C(C=C2)N,CNC(=O)C1=NN(C=C1)C2=CC=C(C=C2)N
1248595-67-6,C1CC1C2=NN=NN2C3=C(C=CC(=C3)N)F,C1CC1C2=NN=NN2C3=C(C=CC(=C3)N)F
